Id,overall qual,overall cond,gr liv area,garage area,kitchen abvgr,overall qual^2,overall qual overall cond,overall qual gr liv area,overall qual garage area,overall qual kitchen abvgr,overall cond^2,overall cond gr liv area,overall cond garage area,overall cond kitchen abvgr,gr liv area^2,gr liv area garage area,gr liv area kitchen abvgr,garage area^2,garage area kitchen abvgr,kitchen abvgr^2,saleprice
1190,7.0,7.0,1620.0,578.0,1.0,49.0,49.0,11340.0,4046.0,7.0,49.0,11340.0,4046.0,7.0,2624400.0,936360.0,1620.0,334084.0,578.0,1.0,215000
1930,5.0,5.0,1216.0,336.0,1.0,25.0,25.0,6080.0,1680.0,5.0,25.0,6080.0,1680.0,5.0,1478656.0,408576.0,1216.0,112896.0,336.0,1.0,129500
2677,5.0,4.0,1344.0,240.0,1.0,25.0,20.0,6720.0,1200.0,5.0,16.0,5376.0,960.0,4.0,1806336.0,322560.0,1344.0,57600.0,240.0,1.0,115000
1256,5.0,8.0,1159.0,288.0,1.0,25.0,40.0,5795.0,1440.0,5.0,64.0,9272.0,2304.0,8.0,1343281.0,333792.0,1159.0,82944.0,288.0,1.0,114000
2484,4.0,4.0,1056.0,384.0,1.0,16.0,16.0,4224.0,1536.0,4.0,16.0,4224.0,1536.0,4.0,1115136.0,405504.0,1056.0,147456.0,384.0,1.0,107000
1253,5.0,5.0,1216.0,336.0,1.0,25.0,25.0,6080.0,1680.0,5.0,25.0,6080.0,1680.0,5.0,1478656.0,408576.0,1216.0,112896.0,336.0,1.0,118500
1337,6.0,7.0,1158.0,208.0,1.0,36.0,42.0,6948.0,1248.0,6.0,49.0,8106.0,1456.0,7.0,1340964.0,240864.0,1158.0,43264.0,208.0,1.0,120000
1788,8.0,5.0,1538.0,484.0,1.0,64.0,40.0,12304.0,3872.0,8.0,25.0,7690.0,2420.0,5.0,2365444.0,744392.0,1538.0,234256.0,484.0,1.0,260000
141,5.0,5.0,1143.0,308.0,1.0,25.0,25.0,5715.0,1540.0,5.0,25.0,5715.0,1540.0,5.0,1306449.0,352044.0,1143.0,94864.0,308.0,1.0,136000
1669,4.0,5.0,872.0,480.0,1.0,16.0,20.0,3488.0,1920.0,4.0,25.0,4360.0,2400.0,5.0,760384.0,418560.0,872.0,230400.0,480.0,1.0,123000
1366,6.0,7.0,1406.0,0.0,1.0,36.0,42.0,8436.0,0.0,6.0,49.0,9842.0,0.0,7.0,1976836.0,0.0,1406.0,0.0,0.0,1.0,89500
52,6.0,5.0,1324.0,430.0,1.0,36.0,30.0,7944.0,2580.0,6.0,25.0,6620.0,2150.0,5.0,1752976.0,569320.0,1324.0,184900.0,430.0,1.0,199500
1380,5.0,7.0,904.0,408.0,1.0,25.0,35.0,4520.0,2040.0,5.0,49.0,6328.0,2856.0,7.0,817216.0,368832.0,904.0,166464.0,408.0,1.0,109900
919,7.0,9.0,2080.0,282.0,1.0,49.0,63.0,14560.0,1974.0,7.0,81.0,18720.0,2538.0,9.0,4326400.0,586560.0,2080.0,79524.0,282.0,1.0,234000
2804,6.0,5.0,848.0,420.0,1.0,36.0,30.0,5088.0,2520.0,6.0,25.0,4240.0,2100.0,5.0,719104.0,356160.0,848.0,176400.0,420.0,1.0,155900
782,4.0,5.0,1788.0,304.0,1.0,16.0,20.0,7152.0,1216.0,4.0,25.0,8940.0,1520.0,5.0,3196944.0,543552.0,1788.0,92416.0,304.0,1.0,161500
956,6.0,6.0,1344.0,525.0,1.0,36.0,36.0,8064.0,3150.0,6.0,36.0,8064.0,3150.0,6.0,1806336.0,705600.0,1344.0,275625.0,525.0,1.0,137500
187,5.0,3.0,2256.0,0.0,2.0,25.0,15.0,11280.0,0.0,10.0,9.0,6768.0,0.0,6.0,5089536.0,0.0,4512.0,0.0,0.0,4.0,76500
2074,6.0,5.0,2060.0,521.0,1.0,36.0,30.0,12360.0,3126.0,6.0,25.0,10300.0,2605.0,5.0,4243600.0,1073260.0,2060.0,271441.0,521.0,1.0,211000
1039,6.0,5.0,1337.0,511.0,1.0,36.0,30.0,8022.0,3066.0,6.0,25.0,6685.0,2555.0,5.0,1787569.0,683207.0,1337.0,261121.0,511.0,1.0,181000
1210,6.0,7.0,1165.0,490.0,1.0,36.0,42.0,6990.0,2940.0,6.0,49.0,8155.0,3430.0,7.0,1357225.0,570850.0,1165.0,240100.0,490.0,1.0,174900
2710,5.0,6.0,1320.0,564.0,1.0,25.0,30.0,6600.0,2820.0,5.0,36.0,7920.0,3384.0,6.0,1742400.0,744480.0,1320.0,318096.0,564.0,1.0,164500
44,7.0,5.0,1535.0,532.0,1.0,49.0,35.0,10745.0,3724.0,7.0,25.0,7675.0,2660.0,5.0,2356225.0,816620.0,1535.0,283024.0,532.0,1.0,214000
1026,7.0,6.0,2044.0,489.0,1.0,49.0,42.0,14308.0,3423.0,7.0,36.0,12264.0,2934.0,6.0,4177936.0,999516.0,2044.0,239121.0,489.0,1.0,185000
1343,4.0,7.0,1136.0,336.0,1.0,16.0,28.0,4544.0,1344.0,4.0,49.0,7952.0,2352.0,7.0,1290496.0,381696.0,1136.0,112896.0,336.0,1.0,123000
2248,6.0,6.0,1299.0,486.0,1.0,36.0,36.0,7794.0,2916.0,6.0,36.0,7794.0,2916.0,6.0,1687401.0,631314.0,1299.0,236196.0,486.0,1.0,183500
1849,8.0,5.0,1441.0,492.0,1.0,64.0,40.0,11528.0,3936.0,8.0,25.0,7205.0,2460.0,5.0,2076481.0,708972.0,1441.0,242064.0,492.0,1.0,174000
2076,5.0,5.0,1630.0,649.0,1.0,25.0,25.0,8150.0,3245.0,5.0,25.0,8150.0,3245.0,5.0,2656900.0,1057870.0,1630.0,421201.0,649.0,1.0,130000
2641,7.0,7.0,1641.0,546.0,1.0,49.0,49.0,11487.0,3822.0,7.0,49.0,11487.0,3822.0,7.0,2692881.0,895986.0,1641.0,298116.0,546.0,1.0,178000
5,5.0,5.0,1629.0,482.0,1.0,25.0,25.0,8145.0,2410.0,5.0,25.0,8145.0,2410.0,5.0,2653641.0,785178.0,1629.0,232324.0,482.0,1.0,189900
878,6.0,5.0,848.0,420.0,1.0,36.0,30.0,5088.0,2520.0,6.0,25.0,4240.0,2100.0,5.0,719104.0,356160.0,848.0,176400.0,420.0,1.0,144000
1548,6.0,8.0,816.0,432.0,1.0,36.0,48.0,4896.0,2592.0,6.0,64.0,6528.0,3456.0,8.0,665856.0,352512.0,816.0,186624.0,432.0,1.0,120500
841,5.0,5.0,1097.0,672.0,1.0,25.0,25.0,5485.0,3360.0,5.0,25.0,5485.0,3360.0,5.0,1203409.0,737184.0,1097.0,451584.0,672.0,1.0,145000
1621,8.0,5.0,1652.0,499.0,1.0,64.0,40.0,13216.0,3992.0,8.0,25.0,8260.0,2495.0,5.0,2729104.0,824348.0,1652.0,249001.0,499.0,1.0,251000
218,4.0,5.0,1768.0,0.0,2.0,16.0,20.0,7072.0,0.0,8.0,25.0,8840.0,0.0,10.0,3125824.0,0.0,3536.0,0.0,0.0,4.0,136500
1504,4.0,5.0,1152.0,0.0,2.0,16.0,20.0,4608.0,0.0,8.0,25.0,5760.0,0.0,10.0,1327104.0,0.0,2304.0,0.0,0.0,4.0,82500
946,2.0,4.0,810.0,280.0,1.0,4.0,8.0,1620.0,560.0,2.0,16.0,3240.0,1120.0,4.0,656100.0,226800.0,810.0,78400.0,280.0,1.0,57625
455,7.0,5.0,1358.0,484.0,1.0,49.0,35.0,9506.0,3388.0,7.0,25.0,6790.0,2420.0,5.0,1844164.0,657272.0,1358.0,234256.0,484.0,1.0,212500
2906,6.0,5.0,1216.0,402.0,1.0,36.0,30.0,7296.0,2412.0,6.0,25.0,6080.0,2010.0,5.0,1478656.0,488832.0,1216.0,161604.0,402.0,1.0,164000
2878,6.0,5.0,1638.0,384.0,1.0,36.0,30.0,9828.0,2304.0,6.0,25.0,8190.0,1920.0,5.0,2683044.0,628992.0,1638.0,147456.0,384.0,1.0,139000
1173,7.0,5.0,1252.0,462.0,1.0,49.0,35.0,8764.0,3234.0,7.0,25.0,6260.0,2310.0,5.0,1567504.0,578424.0,1252.0,213444.0,462.0,1.0,160000
985,5.0,6.0,883.0,698.0,1.0,25.0,30.0,4415.0,3490.0,5.0,36.0,5298.0,4188.0,6.0,779689.0,616334.0,883.0,487204.0,698.0,1.0,149000
975,5.0,6.0,874.0,288.0,1.0,25.0,30.0,4370.0,1440.0,5.0,36.0,5244.0,1728.0,6.0,763876.0,251712.0,874.0,82944.0,288.0,1.0,130000
202,7.0,6.0,1710.0,480.0,1.0,49.0,42.0,11970.0,3360.0,7.0,36.0,10260.0,2880.0,6.0,2924100.0,820800.0,1710.0,230400.0,480.0,1.0,140000
528,8.0,5.0,1836.0,517.0,1.0,64.0,40.0,14688.0,4136.0,8.0,25.0,9180.0,2585.0,5.0,3370896.0,949212.0,1836.0,267289.0,517.0,1.0,264500
2579,5.0,5.0,1092.0,299.0,1.0,25.0,25.0,5460.0,1495.0,5.0,25.0,5460.0,1495.0,5.0,1192464.0,326508.0,1092.0,89401.0,299.0,1.0,141000
1841,7.0,5.0,1241.0,569.0,1.0,49.0,35.0,8687.0,3983.0,7.0,25.0,6205.0,2845.0,5.0,1540081.0,706129.0,1241.0,323761.0,569.0,1.0,199900
591,6.0,5.0,1334.0,630.0,1.0,36.0,30.0,8004.0,3780.0,6.0,25.0,6670.0,3150.0,5.0,1779556.0,840420.0,1334.0,396900.0,630.0,1.0,167900
1897,6.0,6.0,1429.0,572.0,1.0,36.0,36.0,8574.0,3432.0,6.0,36.0,8574.0,3432.0,6.0,2042041.0,817388.0,1429.0,327184.0,572.0,1.0,181900
70,8.0,5.0,1566.0,750.0,1.0,64.0,40.0,12528.0,6000.0,8.0,25.0,7830.0,3750.0,5.0,2452356.0,1174500.0,1566.0,562500.0,750.0,1.0,262500
590,7.0,7.0,2288.0,520.0,1.0,49.0,49.0,16016.0,3640.0,7.0,49.0,16016.0,3640.0,7.0,5234944.0,1189760.0,2288.0,270400.0,520.0,1.0,230000
1172,9.0,5.0,1709.0,506.0,1.0,81.0,45.0,15381.0,4554.0,9.0,25.0,8545.0,2530.0,5.0,2920681.0,864754.0,1709.0,256036.0,506.0,1.0,328900
1714,8.0,5.0,1721.0,554.0,1.0,64.0,40.0,13768.0,4432.0,8.0,25.0,8605.0,2770.0,5.0,2961841.0,953434.0,1721.0,306916.0,554.0,1.0,232698
829,8.0,5.0,1254.0,810.0,1.0,64.0,40.0,10032.0,6480.0,8.0,25.0,6270.0,4050.0,5.0,1572516.0,1015740.0,1254.0,656100.0,810.0,1.0,221800
1397,5.0,7.0,1350.0,627.0,1.0,25.0,35.0,6750.0,3135.0,5.0,49.0,9450.0,4389.0,7.0,1822500.0,846450.0,1350.0,393129.0,627.0,1.0,152400
877,7.0,5.0,1630.0,451.0,1.0,49.0,35.0,11410.0,3157.0,7.0,25.0,8150.0,2255.0,5.0,2656900.0,735130.0,1630.0,203401.0,451.0,1.0,213000
2477,7.0,5.0,1585.0,449.0,1.0,49.0,35.0,11095.0,3143.0,7.0,25.0,7925.0,2245.0,5.0,2512225.0,711665.0,1585.0,201601.0,449.0,1.0,184900
2871,5.0,5.0,1336.0,375.0,1.0,25.0,25.0,6680.0,1875.0,5.0,25.0,6680.0,1875.0,5.0,1784896.0,501000.0,1336.0,140625.0,375.0,1.0,157000
2489,5.0,6.0,1211.0,576.0,1.0,25.0,30.0,6055.0,2880.0,5.0,36.0,7266.0,3456.0,6.0,1466521.0,697536.0,1211.0,331776.0,576.0,1.0,144000
1655,6.0,5.0,1353.0,478.0,1.0,36.0,30.0,8118.0,2868.0,6.0,25.0,6765.0,2390.0,5.0,1830609.0,646734.0,1353.0,228484.0,478.0,1.0,192350
1891,7.0,6.0,1200.0,440.0,1.0,49.0,42.0,8400.0,3080.0,7.0,36.0,7200.0,2640.0,6.0,1440000.0,528000.0,1200.0,193600.0,440.0,1.0,163500
1419,7.0,5.0,2329.0,514.0,1.0,49.0,35.0,16303.0,3598.0,7.0,25.0,11645.0,2570.0,5.0,5424241.0,1197106.0,2329.0,264196.0,514.0,1.0,262280
1473,7.0,5.0,1536.0,532.0,1.0,49.0,35.0,10752.0,3724.0,7.0,25.0,7680.0,2660.0,5.0,2359296.0,817152.0,1536.0,283024.0,532.0,1.0,214000
2868,6.0,7.0,1811.0,470.0,1.0,36.0,42.0,10866.0,2820.0,6.0,49.0,12677.0,3290.0,7.0,3279721.0,851170.0,1811.0,220900.0,470.0,1.0,230000
1695,7.0,5.0,2172.0,947.0,1.0,49.0,35.0,15204.0,6629.0,7.0,25.0,10860.0,4735.0,5.0,4717584.0,2056884.0,2172.0,896809.0,947.0,1.0,280000
2244,4.0,6.0,1073.0,720.0,1.0,16.0,24.0,4292.0,2880.0,4.0,36.0,6438.0,4320.0,6.0,1151329.0,772560.0,1073.0,518400.0,720.0,1.0,140000
169,6.0,5.0,1839.0,442.0,1.0,36.0,30.0,11034.0,2652.0,6.0,25.0,9195.0,2210.0,5.0,3381921.0,812838.0,1839.0,195364.0,442.0,1.0,155000
2670,3.0,3.0,1020.0,0.0,1.0,9.0,9.0,3060.0,0.0,3.0,9.0,3060.0,0.0,3.0,1040400.0,0.0,1020.0,0.0,0.0,1.0,64500
247,6.0,7.0,1802.0,1017.0,1.0,36.0,42.0,10812.0,6102.0,6.0,49.0,12614.0,7119.0,7.0,3247204.0,1832634.0,1802.0,1034289.0,1017.0,1.0,218000
2137,5.0,7.0,1009.0,576.0,1.0,25.0,35.0,5045.0,2880.0,5.0,49.0,7063.0,4032.0,7.0,1018081.0,581184.0,1009.0,331776.0,576.0,1.0,160000
1794,8.0,5.0,1338.0,598.0,1.0,64.0,40.0,10704.0,4784.0,8.0,25.0,6690.0,2990.0,5.0,1790244.0,800124.0,1338.0,357604.0,598.0,1.0,208900
1498,5.0,7.0,3820.0,624.0,1.0,25.0,35.0,19100.0,3120.0,5.0,49.0,26740.0,4368.0,7.0,14592400.0,2383680.0,3820.0,389376.0,624.0,1.0,284700
1164,7.0,5.0,1392.0,540.0,1.0,49.0,35.0,9744.0,3780.0,7.0,25.0,6960.0,2700.0,5.0,1937664.0,751680.0,1392.0,291600.0,540.0,1.0,146000
1179,8.0,5.0,1288.0,500.0,1.0,64.0,40.0,10304.0,4000.0,8.0,25.0,6440.0,2500.0,5.0,1658944.0,644000.0,1288.0,250000.0,500.0,1.0,245500
1340,6.0,7.0,1013.0,160.0,1.0,36.0,42.0,6078.0,960.0,6.0,49.0,7091.0,1120.0,7.0,1026169.0,162080.0,1013.0,25600.0,160.0,1.0,113000
436,8.0,5.0,1782.0,932.0,1.0,64.0,40.0,14256.0,7456.0,8.0,25.0,8910.0,4660.0,5.0,3175524.0,1660824.0,1782.0,868624.0,932.0,1.0,296000
1636,9.0,5.0,1922.0,676.0,1.0,81.0,45.0,17298.0,6084.0,9.0,25.0,9610.0,3380.0,5.0,3694084.0,1299272.0,1922.0,456976.0,676.0,1.0,377426
421,10.0,5.0,1718.0,786.0,1.0,100.0,50.0,17180.0,7860.0,10.0,25.0,8590.0,3930.0,5.0,2951524.0,1350348.0,1718.0,617796.0,786.0,1.0,337500
457,10.0,5.0,2492.0,949.0,1.0,100.0,50.0,24920.0,9490.0,10.0,25.0,12460.0,4745.0,5.0,6210064.0,2364908.0,2492.0,900601.0,949.0,1.0,552000
2834,4.0,7.0,936.0,265.0,1.0,16.0,28.0,3744.0,1060.0,4.0,49.0,6552.0,1855.0,7.0,876096.0,248040.0,936.0,70225.0,265.0,1.0,97900
517,6.0,5.0,1218.0,676.0,1.0,36.0,30.0,7308.0,4056.0,6.0,25.0,6090.0,3380.0,5.0,1483524.0,823368.0,1218.0,456976.0,676.0,1.0,208300
1566,7.0,5.0,1820.0,816.0,1.0,49.0,35.0,12740.0,5712.0,7.0,25.0,9100.0,4080.0,5.0,3312400.0,1485120.0,1820.0,665856.0,816.0,1.0,213000
1439,7.0,5.0,1724.0,527.0,1.0,49.0,35.0,12068.0,3689.0,7.0,25.0,8620.0,2635.0,5.0,2972176.0,908548.0,1724.0,277729.0,527.0,1.0,188000
2577,6.0,6.0,1336.0,488.0,1.0,36.0,36.0,8016.0,2928.0,6.0,36.0,8016.0,2928.0,6.0,1784896.0,651968.0,1336.0,238144.0,488.0,1.0,162000
2241,5.0,5.0,1558.0,282.0,1.0,25.0,25.0,7790.0,1410.0,5.0,25.0,7790.0,1410.0,5.0,2427364.0,439356.0,1558.0,79524.0,282.0,1.0,152000
71,7.0,5.0,1947.0,678.0,1.0,49.0,35.0,13629.0,4746.0,7.0,25.0,9735.0,3390.0,5.0,3790809.0,1320066.0,1947.0,459684.0,678.0,1.0,254900
1143,7.0,5.0,1657.0,483.0,1.0,49.0,35.0,11599.0,3381.0,7.0,25.0,8285.0,2415.0,5.0,2745649.0,800331.0,1657.0,233289.0,483.0,1.0,189000
1021,7.0,5.0,2064.0,550.0,1.0,49.0,35.0,14448.0,3850.0,7.0,25.0,10320.0,2750.0,5.0,4260096.0,1135200.0,2064.0,302500.0,550.0,1.0,235000
1416,5.0,5.0,1164.0,240.0,1.0,25.0,25.0,5820.0,1200.0,5.0,25.0,5820.0,1200.0,5.0,1354896.0,279360.0,1164.0,57600.0,240.0,1.0,125000
35,7.0,6.0,836.0,308.0,1.0,49.0,42.0,5852.0,2156.0,7.0,36.0,5016.0,1848.0,6.0,698896.0,257488.0,836.0,94864.0,308.0,1.0,120000
2904,1.0,3.0,1600.0,270.0,1.0,1.0,3.0,1600.0,270.0,1.0,9.0,4800.0,810.0,3.0,2560000.0,432000.0,1600.0,72900.0,270.0,1.0,81500
2174,6.0,5.0,816.0,0.0,1.0,36.0,30.0,4896.0,0.0,6.0,25.0,4080.0,0.0,5.0,665856.0,0.0,816.0,0.0,0.0,1.0,118500
522,9.0,5.0,1766.0,478.0,1.0,81.0,45.0,15894.0,4302.0,9.0,25.0,8830.0,2390.0,5.0,3118756.0,844148.0,1766.0,228484.0,478.0,1.0,370878
2211,5.0,6.0,2002.0,871.0,2.0,25.0,30.0,10010.0,4355.0,10.0,36.0,12012.0,5226.0,12.0,4008004.0,1743742.0,4004.0,758641.0,1742.0,4.0,145000
1539,7.0,9.0,1954.0,431.0,1.0,49.0,63.0,13678.0,3017.0,7.0,81.0,17586.0,3879.0,9.0,3818116.0,842174.0,1954.0,185761.0,431.0,1.0,311500
2420,7.0,5.0,1364.0,437.0,1.0,49.0,35.0,9548.0,3059.0,7.0,25.0,6820.0,2185.0,5.0,1860496.0,596068.0,1364.0,190969.0,437.0,1.0,210250
2779,7.0,5.0,1861.0,492.0,1.0,49.0,35.0,13027.0,3444.0,7.0,25.0,9305.0,2460.0,5.0,3463321.0,915612.0,1861.0,242064.0,492.0,1.0,200000
953,5.0,5.0,1734.0,539.0,2.0,25.0,25.0,8670.0,2695.0,10.0,25.0,8670.0,2695.0,10.0,3006756.0,934626.0,3468.0,290521.0,1078.0,4.0,126000
658,4.0,8.0,1039.0,281.0,1.0,16.0,32.0,4156.0,1124.0,4.0,64.0,8312.0,2248.0,8.0,1079521.0,291959.0,1039.0,78961.0,281.0,1.0,114000
714,4.0,4.0,1510.0,720.0,1.0,16.0,16.0,6040.0,2880.0,4.0,16.0,6040.0,2880.0,4.0,2280100.0,1087200.0,1510.0,518400.0,720.0,1.0,87500
1637,8.0,5.0,2541.0,729.0,1.0,64.0,40.0,20328.0,5832.0,8.0,25.0,12705.0,3645.0,5.0,6456681.0,1852389.0,2541.0,531441.0,729.0,1.0,349265
538,8.0,5.0,1512.0,845.0,1.0,64.0,40.0,12096.0,6760.0,8.0,25.0,7560.0,4225.0,5.0,2286144.0,1277640.0,1512.0,714025.0,845.0,1.0,203000
546,7.0,5.0,1434.0,527.0,1.0,49.0,35.0,10038.0,3689.0,7.0,25.0,7170.0,2635.0,5.0,2056356.0,755718.0,1434.0,277729.0,527.0,1.0,189000
533,7.0,5.0,1653.0,628.0,1.0,49.0,35.0,11571.0,4396.0,7.0,25.0,8265.0,3140.0,5.0,2732409.0,1038084.0,1653.0,394384.0,628.0,1.0,209000
718,6.0,7.0,2007.0,357.0,1.0,36.0,42.0,12042.0,2142.0,6.0,49.0,14049.0,2499.0,7.0,4028049.0,716499.0,2007.0,127449.0,357.0,1.0,160000
1830,5.0,5.0,1037.0,431.0,1.0,25.0,25.0,5185.0,2155.0,5.0,25.0,5185.0,2155.0,5.0,1075369.0,446947.0,1037.0,185761.0,431.0,1.0,129000
2929,5.0,5.0,1389.0,418.0,1.0,25.0,25.0,6945.0,2090.0,5.0,25.0,6945.0,2090.0,5.0,1929321.0,580602.0,1389.0,174724.0,418.0,1.0,170000
2207,5.0,6.0,694.0,352.0,1.0,25.0,30.0,3470.0,1760.0,5.0,36.0,4164.0,2112.0,6.0,481636.0,244288.0,694.0,123904.0,352.0,1.0,90350
1417,6.0,5.0,1096.0,0.0,1.0,36.0,30.0,6576.0,0.0,6.0,25.0,5480.0,0.0,5.0,1201216.0,0.0,1096.0,0.0,0.0,1.0,79000
2787,5.0,7.0,894.0,552.0,1.0,25.0,35.0,4470.0,2760.0,5.0,49.0,6258.0,3864.0,7.0,799236.0,493488.0,894.0,304704.0,552.0,1.0,149900
1037,5.0,5.0,864.0,576.0,1.0,25.0,25.0,4320.0,2880.0,5.0,25.0,4320.0,2880.0,5.0,746496.0,497664.0,864.0,331776.0,576.0,1.0,123000
2659,4.0,2.0,1774.0,779.0,2.0,16.0,8.0,7096.0,3116.0,8.0,4.0,3548.0,1558.0,4.0,3147076.0,1381946.0,3548.0,606841.0,1558.0,4.0,87000
1567,6.0,6.0,1118.0,358.0,1.0,36.0,36.0,6708.0,2148.0,6.0,36.0,6708.0,2148.0,6.0,1249924.0,400244.0,1118.0,128164.0,358.0,1.0,171000
1225,6.0,5.0,1252.0,288.0,1.0,36.0,30.0,7512.0,1728.0,6.0,25.0,6260.0,1440.0,5.0,1567504.0,360576.0,1252.0,82944.0,288.0,1.0,119000
685,5.0,5.0,1148.0,672.0,1.0,25.0,25.0,5740.0,3360.0,5.0,25.0,5740.0,3360.0,5.0,1317904.0,771456.0,1148.0,451584.0,672.0,1.0,132500
1358,8.0,7.0,1666.0,228.0,1.0,64.0,56.0,13328.0,1824.0,8.0,49.0,11662.0,1596.0,7.0,2775556.0,379848.0,1666.0,51984.0,228.0,1.0,161000
1461,9.0,5.0,1947.0,725.0,1.0,81.0,45.0,17523.0,6525.0,9.0,25.0,9735.0,3625.0,5.0,3790809.0,1411575.0,1947.0,525625.0,725.0,1.0,274000
221,5.0,5.0,912.0,336.0,1.0,25.0,25.0,4560.0,1680.0,5.0,25.0,4560.0,1680.0,5.0,831744.0,306432.0,912.0,112896.0,336.0,1.0,125000
2187,5.0,6.0,1195.0,0.0,2.0,25.0,30.0,5975.0,0.0,10.0,36.0,7170.0,0.0,12.0,1428025.0,0.0,2390.0,0.0,0.0,4.0,98500
2504,8.0,5.0,1624.0,757.0,1.0,64.0,40.0,12992.0,6056.0,8.0,25.0,8120.0,3785.0,5.0,2637376.0,1229368.0,1624.0,573049.0,757.0,1.0,262000
855,5.0,7.0,914.0,444.0,1.0,25.0,35.0,4570.0,2220.0,5.0,49.0,6398.0,3108.0,7.0,835396.0,405816.0,914.0,197136.0,444.0,1.0,134900
2258,5.0,6.0,1328.0,308.0,1.0,25.0,30.0,6640.0,1540.0,5.0,36.0,7968.0,1848.0,6.0,1763584.0,409024.0,1328.0,94864.0,308.0,1.0,170000
2205,6.0,8.0,1461.0,225.0,1.0,36.0,48.0,8766.0,1350.0,6.0,64.0,11688.0,1800.0,8.0,2134521.0,328725.0,1461.0,50625.0,225.0,1.0,135000
1158,6.0,5.0,2683.0,473.0,1.0,36.0,30.0,16098.0,2838.0,6.0,25.0,13415.0,2365.0,5.0,7198489.0,1269059.0,2683.0,223729.0,473.0,1.0,290000
1741,7.0,6.0,1258.0,462.0,1.0,49.0,42.0,8806.0,3234.0,7.0,36.0,7548.0,2772.0,6.0,1582564.0,581196.0,1258.0,213444.0,462.0,1.0,173500
2735,5.0,8.0,2008.0,230.0,1.0,25.0,40.0,10040.0,1150.0,5.0,64.0,16064.0,1840.0,8.0,4032064.0,461840.0,2008.0,52900.0,230.0,1.0,225000
1888,5.0,5.0,1187.0,440.0,1.0,25.0,25.0,5935.0,2200.0,5.0,25.0,5935.0,2200.0,5.0,1408969.0,522280.0,1187.0,193600.0,440.0,1.0,140500
2121,5.0,5.0,990.0,299.0,1.0,25.0,25.0,4950.0,1495.0,5.0,25.0,4950.0,1495.0,5.0,980100.0,296010.0,990.0,89401.0,299.0,1.0,126000
1176,8.0,5.0,1586.0,480.0,1.0,64.0,40.0,12688.0,3840.0,8.0,25.0,7930.0,2400.0,5.0,2515396.0,761280.0,1586.0,230400.0,480.0,1.0,170000
2773,5.0,5.0,990.0,576.0,1.0,25.0,25.0,4950.0,2880.0,5.0,25.0,4950.0,2880.0,5.0,980100.0,570240.0,990.0,331776.0,576.0,1.0,156000
2619,5.0,6.0,1600.0,319.0,1.0,25.0,30.0,8000.0,1595.0,5.0,36.0,9600.0,1914.0,6.0,2560000.0,510400.0,1600.0,101761.0,319.0,1.0,207500
1796,8.0,5.0,1792.0,590.0,1.0,64.0,40.0,14336.0,4720.0,8.0,25.0,8960.0,2950.0,5.0,3211264.0,1057280.0,1792.0,348100.0,590.0,1.0,255000
1598,4.0,6.0,988.0,297.0,1.0,16.0,24.0,3952.0,1188.0,4.0,36.0,5928.0,1782.0,6.0,976144.0,293436.0,988.0,88209.0,297.0,1.0,94900
1965,5.0,6.0,1170.0,338.0,1.0,25.0,30.0,5850.0,1690.0,5.0,36.0,7020.0,2028.0,6.0,1368900.0,395460.0,1170.0,114244.0,338.0,1.0,140000
2651,3.0,5.0,1376.0,216.0,1.0,9.0,15.0,4128.0,648.0,3.0,25.0,6880.0,1080.0,5.0,1893376.0,297216.0,1376.0,46656.0,216.0,1.0,96900
609,5.0,6.0,1154.0,480.0,1.0,25.0,30.0,5770.0,2400.0,5.0,36.0,6924.0,2880.0,6.0,1331716.0,553920.0,1154.0,230400.0,480.0,1.0,154000
1990,8.0,9.0,1772.0,816.0,1.0,64.0,72.0,14176.0,6528.0,8.0,81.0,15948.0,7344.0,9.0,3139984.0,1445952.0,1772.0,665856.0,816.0,1.0,184900
1053,10.0,5.0,2084.0,1220.0,1.0,100.0,50.0,20840.0,12200.0,10.0,25.0,10420.0,6100.0,5.0,4343056.0,2542480.0,2084.0,1488400.0,1220.0,1.0,385000
2877,4.0,6.0,951.0,327.0,1.0,16.0,24.0,3804.0,1308.0,4.0,36.0,5706.0,1962.0,6.0,904401.0,310977.0,951.0,106929.0,327.0,1.0,106500
497,8.0,5.0,2687.0,810.0,1.0,64.0,40.0,21496.0,6480.0,8.0,25.0,13435.0,4050.0,5.0,7219969.0,2176470.0,2687.0,656100.0,810.0,1.0,327000
514,9.0,5.0,2490.0,795.0,1.0,81.0,45.0,22410.0,7155.0,9.0,25.0,12450.0,3975.0,5.0,6200100.0,1979550.0,2490.0,632025.0,795.0,1.0,468000
759,6.0,6.0,1666.0,384.0,1.0,36.0,36.0,9996.0,2304.0,6.0,36.0,9996.0,2304.0,6.0,2775556.0,639744.0,1666.0,147456.0,384.0,1.0,135000
2474,6.0,5.0,1141.0,484.0,1.0,36.0,30.0,6846.0,2904.0,6.0,25.0,5705.0,2420.0,5.0,1301881.0,552244.0,1141.0,234256.0,484.0,1.0,142500
1193,5.0,6.0,1464.0,470.0,1.0,25.0,30.0,7320.0,2350.0,5.0,36.0,8784.0,2820.0,6.0,2143296.0,688080.0,1464.0,220900.0,470.0,1.0,141000
1415,5.0,7.0,1347.0,0.0,1.0,25.0,35.0,6735.0,0.0,5.0,49.0,9429.0,0.0,7.0,1814409.0,0.0,1347.0,0.0,0.0,1.0,107500
